商品图片_url,商品名称,商品价格,商品券后价,商品链接,销量,店铺名
https://img.pddpic.com/gaudit-image/2022-12-22/c92802fd8a869f5d07494ac3b91d4b0f.jpeg,【包邮】【防奥密克戎】正规KN95防病毒口罩成人含熔喷布不勒耳朵现货清仓,价格：37.90元,券后价：31.90元,商品链接：https://p.pinduoduo.com/SjpnQNln,销量730,琳玲家居生活馆
https://img.pddpic.com/gaudit-image/2022-12-11/e5138a107bdda82ca65967337c69451c.jpeg,【包邮】【秒杀中】手足干裂皲裂膏脚后跟开裂足裂手指头干裂爆皮护足霜,价格：19.90元,券后价：9.90元,商品链接：https://p.pinduoduo.com/fLzn4Stq,销量10万+,luckyfine旗舰店
https://img.pddpic.com/gaudit-image/2022-12-09/838f5113c9c031ef97b778a123f343c0.jpeg,【包邮】释迦果新鲜凤梨牛奶释迦果特价清仓整箱批发包邮当季水果超甜软绵,价格：25.80元,券后价：18.80元,商品链接：https://p.pinduoduo.com/fE9nyyAN,销量1411,华遥商贸
https://img.pddpic.com/gaudit-image/2022-08-12/e1d91df1f5fc0467345ee20d9ba0c2ad.jpeg,【包邮】Beaba碧芭宝贝冰淇淋婴儿纸尿裤男女通用 轻薄透气干爽四季两包装,价格：259.00元,券后价：120.00元,商品链接：https://p.pinduoduo.com/ftSn1UQZ,销量4695,BEABA官方旗舰店
https://img.pddpic.com/gaudit-image/2022-12-19/cf14d0e7525a9002efbdef0de4ade749.jpeg,【包邮】当天发【可防奥密克戎】KN95防病毒一次性口罩透气四层加厚熔喷布,价格：129.90元,券后价：39.90元,商品链接：https://p.pinduoduo.com/vyTnvJVR,销量5741,全品屋家居建材旗舰店
https://img.pddpic.com/gaudit-image/2022-09-13/62b83ea881e24a49eb6f2e5e438ff1cf.jpeg,【包邮】空刻意大利面5盒装 番茄黑椒奶油咖喱意面组合装速食意大利面套装,价格：104.00元,券后价：98.00元,商品链接：https://p.pinduoduo.com/2qfn9HH5,销量4412,笨小孩粮油米面专营店
https://img.pddpic.com/gaudit-image/2022-12-22/52d45dce49ef3a9b9f9586ec01e86f80.jpeg,【包邮】葵花咽炎片 30片/盒养阴润肺清热解毒清利咽喉镇咳止痒慢性咽炎,价格：14.90元,券后价：13.90元,商品链接：https://p.pinduoduo.com/jonnF73w,销量484,康乐大药房旗舰店
https://img.pddpic.com/gaudit-image/2022-12-16/2b989787d3167e644801528cc6bbb3c5.jpeg,【包邮】芙h医用退热贴婴幼儿童高烧成人发烧贴快速降温物流降温贴散热贴【1月13日发完】,价格：39.90元,券后价：19.90元,商品链接：https://p.pinduoduo.com/ctBnIkTB,销量2.8万,FURYUEE旗舰店
https://img.pddpic.com/gaudit-image/2022-11-16/5d16246d333363e2e9269048d9e3a459.jpeg,【包邮】偷心盗贼 无痕薄款小胸聚拢无钢圈防下垂大胸显小运动舒适文胸罩,价格：39.90元,券后价：14.90元,商品链接：https://p.pinduoduo.com/F52AgQl0,销量1.2万,博拉恋内衣官方旗舰店
https://img.pddpic.com/gaudit-image/2022-12-07/034ebeeeacf1c9338046d2a92b83a668.jpeg,【包邮】洽洽瓜子大礼混合装瓜子组合1090g(共11包)香瓜子多味椰香瓜子,价格：99.90元,券后价：39.90元,商品链接：https://p.pinduoduo.com/QSJnFCIZ,销量1934,洽洽食品官方旗舰店
https://img.pddpic.com/gaudit-image/2022-12-08/09afd3fdfd81cf619225db0bfe160f5d.jpeg,【包邮】二八口糯米烧麦批发商用鲜肉烧麦批发整箱营养早餐,价格：16.90元,券后价：12.90元,商品链接：https://p.pinduoduo.com/0YcnT12T,销量2227,二八口食品官方旗舰店
https://img.pddpic.com/gaudit-image/2022-12-14/62eccbfdbb266c343c499c1725af76b2.jpeg,【包邮】现货正品kn95口罩200只一次性成人透气防尘加厚熔喷布,价格：17.90元,券后价：16.90元,商品链接：https://p.pinduoduo.com/OAyACKrG,销量10万+,筱初伊百货
https://img.pddpic.com/gaudit-image/2022-12-16/1c4d7a0d3ccd24617fc77078d2fe403a.jpeg,【包邮】净重1斤中大果夏威夷果奶香味坚果袋装炒货孕妇健康休闲零食 年货【7天内发货】,价格：28.90元,券后价：18.90元,商品链接：https://p.pinduoduo.com/XyOn9qEz,销量1932,楂小赞官方旗舰店
https://img.pddpic.com/gaudit-image/2022-12-20/6ed54f756b1da06eec2672dfb07503c3.jpeg,【包邮】退热冰凉贴快速物理降温神器宝宝冷敷婴儿家用学生散热清凉贴口罩,价格：89.90元,券后价：59.90元,商品链接：https://p.pinduoduo.com/oAVAg1bG,销量5117,艾咪艾咪伯林专卖店
https://img.pddpic.com/gaudit-image/2022-09-01/958a2291c56d0bc331460da346146647.jpeg,【包邮】【新鲜甜玉米】正宗东北糯玉米新鲜甜糯玉米整箱真空包装加热即食,价格：29.90元,券后价：17.90元,商品链接：https://p.pinduoduo.com/cIan4Zsl,销量4315,龙江一栗工厂店
https://img.pddpic.com/gaudit-image/2022-12-16/1d0519ee4a1f5d8fe27d556e7476a28d.jpeg,【包邮】葵花医用退热凝胶走珠器婴幼儿童宝宝退热贴退烧滚珠成人物理降温,价格：29.80元,券后价：19.80元,商品链接：https://p.pinduoduo.com/dzNnrn7U,销量3.9万,葵花旗舰店
https://img.pddpic.com/gaudit-image/2022-11-18/a66836257b35a0fab435dc399eb839fa.jpeg,【包邮】小鹿妈妈牙线独立包装家庭装牙签牙线安全剔牙神器经典超细牙线棒,价格：30.90元,券后价：10.90元,商品链接：https://p.pinduoduo.com/9E5AgNoD,销量2.4万,小鹿妈妈口腔旗舰店
https://img.pddpic.com/gaudit-image/2022-04-02/bfaee836a41ae8d8b1826fd7992376c6.jpeg,【包邮】吉香居榨菜真芯25g*20袋萝卜真芯小包装开味下饭菜佐餐小菜咸菜,价格：19.90元,券后价：11.90元,商品链接：https://p.pinduoduo.com/4IrnQk51,销量4.2万,吉香居食品官方旗舰店
https://img.pddpic.com/gaudit-image/2022-10-15/e489d419228eeb03134bee363933858f.jpeg,【包邮】简易鞋架门口家用5层小型办公室宿舍鞋柜结实耐用多层防尘鞋架子,价格：19.90元,券后价：15.90元,商品链接：https://p.pinduoduo.com/4renrrmp,销量1.8万,友诚家庭清洁专营店
https://img.pddpic.com/gaudit-image/2022-11-01/bd87c41f482dd6654f2a2cd6c786da6d.jpeg,【包邮】自由点安睡裤产后产妇卫生巾姨妈巾安心裤学生12岁官方旗舰店,价格：22.60元,券后价：19.60元,商品链接：https://p.pinduoduo.com/btgnrwbR,销量10万+,自由点FREEMORE官方旗舰店
https://img.pddpic.com/gaudit-image/2022-11-29/4fec43bed1d7d9ed3d6a448ccb46f42f.jpeg,【包邮】官方旗舰店皇帝柑广西正宗整箱薄皮批发当季新鲜包邮【5天内发货】,价格：18.90元,券后价：10.90元,商品链接：https://p.pinduoduo.com/DAyn1Odt,销量2419,美香沃官方旗舰店
https://img.pddpic.com/gaudit-image/2022-11-04/99e89e1e34bef78b6ecc8295bd3efeb6.jpeg,【包邮】[5包装]爽然Summer拉拉裤婴儿纸尿裤男女宝宝尿不湿通用超薄透气,价格：309.00元,券后价：199.00元,商品链接：https://p.pinduoduo.com/XVfniHPw,销量7658,爽然旗舰店
https://img.pddpic.com/gaudit-image/2022-11-04/0a8d6eab0a2dd40b4b93b4ddd3795f86.jpeg,【包邮】佳龙酱味丝素酱肉丝辣条儿时怀旧魔芋爽大刀肉辣条批发零食大礼包,价格：14.90元,券后价：9.90元,商品链接：https://p.pinduoduo.com/mV6nv0hf,销量1.4万,佳龙零食专卖店
https://img.pddpic.com/gaudit-image/2022-12-11/6cd6bffed016e0a3d12efb21d44d7324.jpeg,【包邮】国潮2023兔年窗花静电贴玻璃贴福字门贴装饰元旦新年春节过年贴纸,价格：21.89元,券后价：8.89元,商品链接：https://p.pinduoduo.com/VKXnI9iP,销量539,罗曼蒂工艺品有限公司
https://img.pddpic.com/gaudit-image/2022-11-30/01bf8702cfad333c23c085c673ede777.jpeg,【包邮】兔年本命年百搭红色袜子女中通卡通秋冬2023兔年新年款中筒袜防臭,价格：21.90元,券后价：12.90元,商品链接：https://p.pinduoduo.com/ipZnvtNr,销量9086,GILVER袜子旗舰店
https://img.pddpic.com/gaudit-image/2022-11-14/b9a4d2d9247b29eae058783127be11ed.jpeg,【包邮】禾泱泱米饼4盒装 宝宝零食辅食原味磨牙婴儿米饼稻鸭原生饼干6月+,价格：130.00元,券后价：58.00元,商品链接：https://p.pinduoduo.com/Ad9ACRAl,销量855,禾泱泱母婴官方旗舰店
https://img.pddpic.com/gaudit-image/2022-11-30/b7000cef1d316e1d46794f337100ddc3.jpeg,【包邮】舒客旗舰店酵素牙膏防蛀牙膏美白去黄去渍套装家庭装实惠包邮,价格：79.90元,券后价：49.90元,商品链接：https://p.pinduoduo.com/xbpnXpVO,销量9.4万,舒客官方旗舰店
https://img.pddpic.com/gaudit-image/2022-12-05/1d170bff5438077791b0229408443209.jpeg,【包邮】儿童医 用外 科口罩独立包装成人防疫防病毒防勒耳一次性口罩,价格：24.90元,券后价：23.90元,商品链接：https://p.pinduoduo.com/21VniIES,销量7121,尚伊诺医疗器械旗舰店
https://img.pddpic.com/gaudit-image/2022-12-14/0612a0c1292e9bdefe41d6c0e33f0109.jpeg,【包邮】林家铺子糖水黄桃罐头360g*6罐桃子水果罐头玻璃瓶装整箱零食包邮【10天内发货】,价格：69.90元,券后价：59.90元,商品链接：https://p.pinduoduo.com/xd0n4fdG,销量8533,林家铺子官方旗舰店
https://img.pddpic.com/gaudit-image/2022-10-31/4921880c1cc40a996103245dfc88471e.jpeg,【包邮】网易云音乐vip黑胶会员12个月年卡买赠华为视频月卡权益 官方直充,价格：75.00元,券后价：69.00元,商品链接：https://p.pinduoduo.com/aGXnbp91,销量4093,挽风数娱专营店
https://img.pddpic.com/gaudit-image/2022-11-14/cacf988782a376de19746ac6bbde079a.jpeg,【包邮】毕生之研咖啡减淡唇纹唇霜滋润保湿去死皮防干裂唇膜唇膏唇部精华,价格：73.00元,券后价：49.00元,商品链接：https://p.pinduoduo.com/ndrnbIVe,销量1.4万,毕生之研官方旗舰店
https://img.pddpic.com/gaudit-image/2022-11-24/e6550d0b9ea53d520330ace1cf6a9fe3.jpeg,【包邮】好奇心钻小森林纸尿裤拉拉裤超薄透气男女宝宝通用两包装多规格,价格：224.00元,券后价：208.00元,商品链接：https://p.pinduoduo.com/djbnfxbE,销量1008,好奇母婴旗舰店
https://img.pddpic.com/gaudit-image/2022-11-12/aaf4ca6bc54020cb7088ad55b2b7585e.jpeg,【包邮】新货巴旦木坚果批发奶油味盐h罐装手剥干果纸皮薄皮杏仁散装零食,价格：29.70元,券后价：9.70元,商品链接：https://p.pinduoduo.com/xgAny5Tz,销量4万,香意亿食品旗舰店
https://img.pddpic.com/gaudit-image/2022-12-11/6011ade186defa09dd813c881e421de0.jpeg,【包邮】kn95冬季防护口罩5层外置国标防尘防雾霾防病毒保护,价格：69.00元,券后价：68.00元,商品链接：https://p.pinduoduo.com/958nregR,销量1368,FEE智能生活
https://img.pddpic.com/gaudit-image/2022-02-26/996ca063b668f5eb70a70a1f2dcb9157.jpeg,【包邮】芬腾女士内裤女全棉裆中腰少女日系透气透气三角短裤头,价格：59.90元,券后价：29.90元,商品链接：https://p.pinduoduo.com/nL8nbNMK,销量6.1万,芬腾家居服旗舰店
https://img.pddpic.com/gaudit-image/2022-12-17/ff4ecd6f187bc2ada3a74a76351ab6d6.jpeg,【包邮】广西武鸣沃柑橘子水果正宗当季桔子新鲜蜜桔超甜应季蜜橘整箱包邮【5天内发货】,价格：29.90元,券后价：21.90元,商品链接：https://p.pinduoduo.com/dvDABSpL,销量4378,当然鲜果水果店
https://img.pddpic.com/gaudit-image/2022-12-11/e5138a107bdda82ca65967337c69451c.jpeg,【包邮】【秒杀中】手足干裂皲裂膏脚后跟开裂足裂手指头干裂爆皮护足霜,价格：19.90元,券后价：9.90元,商品链接：https://p.pinduoduo.com/2oRnIYyt,销量10万+,luckyfine旗舰店
https://img.pddpic.com/gaudit-image/2022-12-23/2162dea5faf63c6d95e8c3660d6693cc.jpeg,【包邮】柳叶形新款KN95级莫兰迪色口罩女高颜值3Dins独立包装【5天内发货】,价格：68.90元,券后价：39.90元,商品链接：https://p.pinduoduo.com/dz5nrng9,销量1169,洁丽姿旗舰店
https://img.pddpic.com/gaudit-image/2022-12-09/ff6b49097354cad84b6c5081bbe9977c.jpeg,【包邮】【富士苹果】红富士苹果新鲜孕妇水果脆甜冰糖心苹果原生态丑苹果,价格：28.39元,券后价：27.39元,商品链接：https://p.pinduoduo.com/sx5n9RGQ,销量2.3万,亮维鲜水果旗舰店
https://img.pddpic.com/gaudit-image/2022-09-19/05689dc3f7d13ae80ad4a6383a1e066c.jpeg,【包邮】【先试后买】华熙生物夸迪战痘次抛悬油祛痘修护尝鲜组合U先,价格：59.90元,券后价：19.90元,商品链接：https://p.pinduoduo.com/VvsnyrSs,销量4.1万,夸迪官方旗舰店
https://img.pddpic.com/gaudit-image/2022-03-15/f8c918578dad0917dd4b03b4d253b29d.jpeg,【包邮】小壮熊恒温壶婴儿奶瓶消毒一体调奶器多功能煮水壶全自动烧水壶,价格：93.06元,券后价：91.06元,商品链接：https://p.pinduoduo.com/Xa3nauSG,销量2万,小壮熊旗舰店
https://img.pddpic.com/gaudit-image/2022-09-29/0103cf2439989c326abc7ee6625020a8.jpeg,【包邮】好奇皇家麒麟裤纸尿裤小内裤官方直销经典蚕丝材全尺码整箱装批发【7天内发货】,价格：175.00元,券后价：140.00元,商品链接：https://p.pinduoduo.com/lAfAgYDq,销量575,好奇母婴旗舰店
https://img.pddpic.com/gaudit-image/2022-08-25/903e77cc069b1abb91cebb55e45ea1d7.jpeg,【包邮】脆升升香脆薯条200g(20g*10包)小袋散装办公零食休闲批发薯脆生生,价格：17.90元,券后价：13.90元,商品链接：https://p.pinduoduo.com/fbDnTKUW,销量10万+,脆升升食品官方旗舰店
https://img.pddpic.com/gaudit-image/2022-12-20/65dd98f776c05bbaa9b9d42b52a58798.jpeg,【包邮】大卷垃圾袋家用袋手提垃圾袋加厚彩色断点式厨房家用自动收口,价格：21.90元,券后价：10.90元,商品链接：https://p.pinduoduo.com/do9n9Qof,销量4341,强翔家居生活专营店
https://img.pddpic.com/gaudit-image/2022-12-17/b6e03bfe7c3a2a27201acea34df72a37.jpeg,【包邮】6条袋装日系蜂巢中腰内裤女无痕提臀收腹蜂窝透气女士三角内裤,价格：24.97元,券后价：19.97元,商品链接：https://p.pinduoduo.com/nPRnx5Wv,销量826,猫式纪服装官方旗舰店
https://img.pddpic.com/gaudit-image/2022-12-13/22acf577854b1c202f53ed0bab7b8117.jpeg,【包邮】广西沃柑 大果爆汁原箱装 武鸣果园直发 新鲜当季广西水果整件,价格：29.90元,券后价：24.90元,商品链接：https://p.pinduoduo.com/obcnasIH,销量3177,同柑上源专卖店
https://img.pddpic.com/gaudit-image/2022-12-16/8cb2ec7688d2b338e723bafdbaa2f2fd.jpeg,【包邮】娅滋澜迪洁丝84试用装老牌子消毒液【5天内发货】,价格：29.99元,券后价：19.99元,商品链接：https://p.pinduoduo.com/xS4n9bfu,销量4339,娅滋澜官方旗舰店
https://img.pddpic.com/gaudit-image/2022-12-08/0b2d1a7a9f6e8c3baa3d298695896b77.jpeg,【包邮】医用外科口罩一次性三层防护防病毒正规医用级防疫成人独立包装,价格：39.99元,券后价：23.99元,商品链接：https://p.pinduoduo.com/X5unm8cV,销量503,城怡呈医药健康专营店
https://img.pddpic.com/gaudit-image/2022-12-10/186f3eff83ce1a0b76cb82491341f0ac.jpeg,【包邮】正宗新鲜紫薯农家自种沙地香甜软糯超甜松软蜜薯红薯【粉糯香甜】,价格：15.80元,券后价：8.80元,商品链接：https://p.pinduoduo.com/4nbnvnRD,销量889,淇翎果业
https://img.pddpic.com/gaudit-image/2022-12-01/a640f74c9f965bc0f1ab4311b68cdf1f.jpeg,【包邮】罗蒙裤子男士加绒羊羔绒秋冬款休闲裤大码直筒运动长裤棉裤男款,价格：69.90元,券后价：29.90元,商品链接：https://p.pinduoduo.com/TnfABYki,销量2016,宛科服饰专营店
https://img.pddpic.com/gaudit-image/2022-06-22/bb38a9d90f92c77737bd979d4abd7d6f.jpeg,【包邮】秋梨膏棒棒糖解馋酸甜梨膏糖儿童好吃的水果味休闲儿童小零食品,价格：14.90元,券后价：9.90元,商品链接：https://p.pinduoduo.com/ndmnbIqQ,销量6071,欧其乐食品官方旗舰店
https://img.pddpic.com/gaudit-image/2022-09-06/5253d99ad499aaa2cfc9edf3d00f5ab0.jpeg,【包邮】禾泱泱手指饼干2罐 芝麻棒饼/奶酪棒饼儿童营养零食烘焙非油炸,价格：59.00元,券后价：29.00元,商品链接：https://p.pinduoduo.com/yGHnmu3j,销量2135,禾泱泱母婴官方旗舰店
https://img.pddpic.com/gaudit-image/2022-12-06/6173a7b9a71df38951d1b61d7c6c51b8.jpeg,【包邮】洽洽小规格瓜子混合口味瓜子10/20袋装多袋装小包装分享装,价格：29.90元,券后价：9.90元,商品链接：https://p.pinduoduo.com/1tdn9HZK,销量10万+,洽洽食品官方旗舰店
https://img.pddpic.com/gaudit-image/2022-12-17/36ccc7f9b9a78e096da48fbc5192ff6d.jpeg,【包邮】【10个装】防护面罩全脸防尘防油溅防飞沫面具炒菜防油烟团购批发,价格：15.90元,券后价：12.90元,商品链接：https://p.pinduoduo.com/FEdnyJLT,销量1347,希伊耶谢
https://img.pddpic.com/gaudit-image/2022-09-07/3e49e1327a42f65bb99529cdbad1d9e2.jpeg,【包邮】俞兆林德绒秋衣秋裤套装男秋冬季防寒女士打底衫男士无痕保暖内衣,价格：49.90元,券后价：29.90元,商品链接：https://p.pinduoduo.com/WFLnaDaJ,销量6万,俞兆林齐创专卖店
https://img.pddpic.com/gaudit-image/2022-12-22/2214da5d44636f314256426b6c51810e.jpeg,【包邮】山区橙子5斤新鲜现摘脐橙锦橙手剥橙子酸甜多汁橙子非赣南批发价,价格：25.86元,券后价：11.86元,商品链接：https://p.pinduoduo.com/21WnifQy,销量286,红果果C农产品
https://img.pddpic.com/gaudit-image/2022-12-19/e0df15a0ba6782ac81ff07fabeadc011.jpeg,【包邮】护理佳抽纸整箱批发大包4层加厚原木家用餐巾纸面巾纸厕纸抽纸巾,价格：39.90元,券后价：29.90元,商品链接：https://p.pinduoduo.com/2rQnXazK,销量2044,护理佳家居官方旗舰店
https://img.pddpic.com/gaudit-image/2022-12-12/9f812a0d257942977488b6ffa0519284.jpeg,【包邮】【现货现发】防疫面罩儿童面罩卡通防飞沫防雾全脸防护头戴护脸罩,价格：12.98元,券后价：9.98元,商品链接：https://p.pinduoduo.com/vSZnyIRC,销量6929,小蛮鼠母婴旗舰店
https://img.pddpic.com/gaudit-image/2022-03-31/c0257027143eaea1cbc01eada9a646a7.jpeg,【包邮】欧孕宝宝额头测温贴婴儿温度贴新生儿量体温儿童额温贴感应贴【7天内发货】,价格：13.80元,券后价：9.80元,商品链接：https://p.pinduoduo.com/SPsnT0mi,销量4187,欧孕母婴旗舰店
https://img.pddpic.com/gaudit-image/2022-02-26/b018ae338502dc313538ea81836a9982.jpeg,【包邮】美享时刻烤肠热狗加热即食奥尔良火山石台式火腿含肉量烧烤批发,价格：39.90元,券后价：29.90元,商品链接：https://p.pinduoduo.com/xOHnQBMc,销量10万+,美享时刻官方旗舰店
https://img.pddpic.com/gaudit-image/2022-06-20/51d7f6fd2b759329de0c3b193c8e6a73.jpeg,【包邮】良品铺子岩h乳酪吐司500g早餐食品代餐面包整箱网红零食蛋糕,价格：26.90元,券后价：14.90元,商品链接：https://p.pinduoduo.com/QI3ni71p,销量1.5万,良品铺子食品保健官方旗舰店
https://img.pddpic.com/gaudit-image/2022-08-11/ca4260d6bbd45fc1eaa897d1f1bac4b4.jpeg,【包邮】【2包】宜婴纸尿裤拉拉裤婴儿尿不湿新生儿小内裤超薄透气干爽【5天内发货】,价格：105.00元,券后价：79.00元,商品链接：https://p.pinduoduo.com/vISnF1EZ,销量4038,宜婴母婴旗舰店
https://img.pddpic.com/gaudit-image/2022-12-07/36e8a860f6bf0ba2c311f2f5dfb90e03.jpeg,【包邮】【枣乐趣】枣仁派红枣夹核桃仁儿童休闲零食特产枣乐趣旗舰店【4天内发货】,价格：16.90元,券后价：9.90元,商品链接：https://p.pinduoduo.com/fKgnyy8c,销量236,枣乐趣食品官方旗舰店
https://img.pddpic.com/gaudit-image/2022-12-23/8fbdc8ac10d7da9756556db616c8a1e2.jpeg,【包邮】儿童一次性独立包装KN95儿童口罩男女小学生透气防护儿童kn95卡通,价格：50.90元,券后价：39.90元,商品链接：https://p.pinduoduo.com/nPqnx5ML,销量1536,乐焓小店
https://img.pddpic.com/gaudit-image/2022-11-25/a11345cabe3d040336a4bf25790d39f5.jpeg,【包邮】Uchino/内野冬天袜子加厚加绒保暖中筒袜长筒堆堆袜冬季女月子袜,价格：26.80元,券后价：16.80元,商品链接：https://p.pinduoduo.com/SosAgmMn,销量1.2万,内野星闪耀专卖店
https://img.pddpic.com/gaudit-image/2022-11-21/998425e9a01164392e672da0410fa9f4.jpeg,【包邮】螺生门螺蛳粉螺狮米线粉丝宿舍囤货好吃欢快螺不贵小零食宵夜速食【5天内发货】,价格：15.90元,券后价：9.90元,商品链接：https://p.pinduoduo.com/2j7AgOJH,销量2738,螺生门食品旗舰店
https://img.pddpic.com/gaudit-image/2022-05-20/3e374ee47b75c5f090594a1bbcdc7025.jpeg,【包邮】纳可日夜组合卫生巾整箱批发学生日用夜用一箱大姨妈护垫超薄透气,价格：39.90元,券后价：17.90元,商品链接：https://p.pinduoduo.com/j1rnTuHp,销量10万+,纳可旗舰店
